ID,FilmID, PayDate ,CusID,Amount
118,191,2017-01-25 19:59:44.996 +0500,524,0.99
982,778,2017-01-30 22:43:50.996 +0500,524,4.99
437,391,2017-01-27 18:15:48.996 +0500,525,5.99
495,226,2017-01-28 01:09:14.996 +0500,526,4.99
679,201,2017-01-28 23:53:23.996 +0500,526,4.99
1015,810,2017-01-31 03:13:23.996 +0500,526,2.99
204,401,2017-01-26 07:59:03.996 +0500,528,0.99
472,295,2017-01-27 22:04:41.996 +0500,528,0.99
533,938,2017-01-28 06:43:12.996 +0500,528,5.99
695,930,2017-01-29 02:19:19.996 +0500,528,3.99
793,84,2017-01-29 17:12:34.996 +0500,528,5.99
453,967,2017-01-27 19:59:42.996 +0500,529,2.99
851,610,2017-01-30 02:03:41.996 +0500,530,0.99
233,156,2017-01-26 12:12:10.996 +0500,531,4.99
681,735,2017-01-29 00:08:10.996 +0500,531,2.99
43,564,2017-01-25 06:07:51.996 +0500,532,2.99
173,786,2017-01-26 04:10:36.996 +0500,533,0.99
190,863,2017-01-26 06:39:54.996 +0500,533,1.99
615,745,2017-01-28 16:04:18.996 +0500,533,5.99
304,370,2017-01-26 21:49:54.996 +0500,534,5.99
940,283,2017-01-30 15:29:28.996 +0500,534,0.99
37,89,2017-01-25 05:12:57.996 +0500,535,0.99
541,363,2017-01-28 07:10:24.996 +0500,535,2.99
778,395,2017-01-29 14:38:19.996 +0500,535,3.99
959,683,2017-01-30 18:35:26.996 +0500,535,4.99
237,54,2017-01-26 12:43:39.996 +0500,536,0.99
929,936,2017-01-30 13:01:05.996 +0500,536,6.99
603,715,2017-01-28 14:56:17.996 +0500,537,4.99
594,608,2017-01-28 14:10:22.996 +0500,538,2.99
734,678,2017-01-29 08:07:18.996 +0500,538,4.99
250,81,2017-01-26 14:58:50.996 +0500,539,4.99
342,875,2017-01-27 04:39:30.996 +0500,539,0.99
1021,597,2017-01-31 03:44:41.996 +0500,541,7.99
1066,520,2017-01-31 09:35:59.996 +0500,541,4.99
220,279,2017-01-26 10:35:15.996 +0500,542,4.99
376,702,2017-01-27 09:26:41.996 +0500,542,4.99
243,375,2017-01-26 13:34:31.996 +0500,543,6.99
476,535,2017-01-27 23:00:02.996 +0500,543,1.99
397,912,2017-01-27 12:57:28.996 +0500,544,2.99
864,609,2017-01-30 03:55:43.996 +0500,544,2.99
248,416,2017-01-26 14:36:24.996 +0500,545,0.99
715,442,2017-01-29 04:51:07.996 +0500,545,3.99
197,915,2017-01-26 07:27:47.996 +0500,546,5.99
482,908,2017-01-27 23:21:28.996 +0500,546,6.99
306,610,2017-01-26 22:00:23.996 +0500,547,0.99
443,439,2017-01-27 19:03:46.996 +0500,547,8.99
1094,834,2017-01-31 13:32:15.996 +0500,547,1.99
177,775,2017-01-26 04:42:55.996 +0500,548,6.99
743,555,2017-01-29 09:07:28.996 +0500,548,4.99
872,852,2017-01-30 05:31:30.996 +0500,548,3.99
6,613,2017-01-24 23:36:33.996 +0500,549,0.99
852,354,2017-01-30 02:05:23.996 +0500,549,4.99
906,406,2017-01-30 10:59:04.996 +0500,549,3.99
1086,639,2017-01-31 11:46:03.996 +0500,549,4.99
922,533,2017-01-30 12:24:21.996 +0500,550,7.99
155,65,2017-01-26 01:43:31.996 +0500,551,7.99
728,55,2017-01-29 06:41:04.996 +0500,551,2.99
795,132,2017-01-29 17:26:05.996 +0500,551,0.99
969,98,2017-01-30 19:52:14.996 +0500,551,4.99
1005,872,2017-01-31 01:21:51.996 +0500,551,3.99
174,862,2017-01-26 04:12:36.996 +0500,552,0.99
789,154,2017-01-29 16:45:33.996 +0500,553,4.99
607,561,2017-01-28 15:31:07.996 +0500,554,2.99
817,42,2017-01-29 21:07:40.996 +0500,554,2.99
184,429,2017-01-26 05:58:15.996 +0500,556,0.99
772,730,2017-01-29 13:36:32.996 +0500,556,5.99
1083,522,2017-01-31 11:33:14.996 +0500,556,3.99
467,75,2017-01-27 21:38:29.996 +0500,557,4.99
478,93,2017-01-27 23:06:46.996 +0500,557,4.99
137,569,2017-01-25 22:53:44.996 +0500,560,2.99
902,331,2017-01-30 10:22:02.996 +0500,561,4.99
971,639,2017-01-30 20:39:18.996 +0500,561,4.99
788,166,2017-01-29 16:42:21.996 +0500,562,2.99
941,792,2017-01-30 15:30:51.996 +0500,562,2.99
1139,145,2017-01-31 20:03:18.996 +0500,562,5.99
758,265,2017-01-29 11:00:22.996 +0500,563,4.99
773,55,2017-01-29 13:46:31.996 +0500,563,5.99
195,112,2017-01-26 07:21:02.996 +0500,564,5.99
985,345,2017-01-30 22:47:01.996 +0500,564,2.99
458,736,2017-01-27 20:27:02.996 +0500,565,6.99
1004,348,2017-01-31 01:17:02.996 +0500,565,0.99
234,292,2017-01-26 12:15:46.996 +0500,566,5.99
768,636,2017-01-29 12:59:12.996 +0500,566,4.99
53,277,2017-01-25 07:47:42.996 +0500,569,4.99
487,826,2017-01-28 00:28:56.996 +0500,569,4.99
624,800,2017-01-28 16:41:48.996 +0500,569,4.99
647,753,2017-01-28 19:51:18.996 +0500,569,1.99
1037,176,2017-01-31 05:50:51.996 +0500,569,3.99
1060,587,2017-01-31 08:50:09.996 +0500,570,7.99
228,113,2017-01-26 11:22:54.996 +0500,571,9.99
689,162,2017-01-29 01:15:19.996 +0500,571,3.99
559,272,2017-01-28 09:07:28.996 +0500,572,7.99
827,12,2017-01-29 22:27:09.996 +0500,573,2.99
433,951,2017-01-27 17:09:06.996 +0500,574,0.99
17,181,2017-01-25 01:35:02.996 +0500,575,2.99
395,164,2017-01-27 12:14:15.996 +0500,575,0.99
454,767,2017-01-27 20:00:02.996 +0500,575,4.99
769,333,2017-01-29 13:20:10.996 +0500,575,2.99
774,265,2017-01-29 13:48:09.996 +0500,575,4.99
755,679,2017-01-29 10:54:55.996 +0500,576,2.99
968,23,2017-01-30 19:48:29.996 +0500,576,0.99
291,109,2017-01-26 20:49:13.996 +0500,577,5.99
660,309,2017-01-28 21:21:57.996 +0500,578,0.99
611,273,2017-01-28 15:46:44.996 +0500,580,0.99
976,496,2017-01-30 21:39:45.996 +0500,581,4.99
1151,284,2017-01-31 21:57:26.996 +0500,581,4.99
281,269,2017-01-26 19:18:01.996 +0500,582,0.99
379,759,2017-01-27 09:53:58.996 +0500,584,4.99
626,100,2017-01-28 17:26:35.996 +0500,584,4.99
920,845,2017-01-30 12:12:27.996 +0500,584,4.99
138,898,2017-01-25 23:16:48.996 +0500,586,4.99
900,775,2017-01-30 10:07:07.996 +0500,586,8.99
181,527,2017-01-26 05:15:32.996 +0500,587,4.99
361,1,2017-01-27 07:31:54.996 +0500,587,0.99
576,407,2017-01-28 11:24:36.996 +0500,588,2.99
961,725,2017-01-30 18:45:10.996 +0500,588,4.99
531,247,2017-01-28 05:52:04.996 +0500,589,0.99
596,179,2017-01-28 14:28:29.996 +0500,589,4.99
737,167,2017-01-29 08:39:57.996 +0500,589,4.99
602,287,2017-01-28 14:44:20.996 +0500,590,3.99
790,626,2017-01-29 16:47:55.996 +0500,593,2.99
991,627,2017-01-30 23:57:48.996 +0500,593,8.99
313,902,2017-01-26 23:24:45.996 +0500,594,4.99
360,764,2017-01-27 07:19:40.996 +0500,594,8.99
1018,418,2017-01-31 03:22:08.996 +0500,594,0.99
1045,760,2017-01-31 06:57:27.996 +0500,594,6.99
613,60,2017-01-28 15:55:48.996 +0500,595,6.99
303,246,2017-01-26 21:45:18.996 +0500,596,4.99
625,634,2017-01-28 17:04:12.996 +0500,596,0.99
667,174,2017-01-28 22:17:28.996 +0500,596,4.99
782,488,2017-01-29 15:07:23.996 +0500,596,1.99
914,305,2017-01-30 11:34:26.996 +0500,596,2.99
974,574,2017-01-30 20:57:08.996 +0500,596,6.99
34,573,2017-01-25 04:47:54.996 +0500,597,2.99
514,369,2017-01-28 03:37:54.996 +0500,597,8.99
1008,203,2017-01-31 01:47:22.996 +0500,599,4.99
314,625,2017-01-26 23:38:07.996 +0500,203,0.99
251,948,2017-01-26 15:04:06.996 +0500,204,0.99
399,120,2017-01-27 13:17:04.996 +0500,204,4.99
857,563,2017-01-30 02:29:49.996 +0500,204,4.99
1016,750,2017-01-31 03:18:09.996 +0500,204,1.99
39,976,2017-01-25 05:20:12.996 +0500,207,0.99
44,681,2017-01-25 06:21:49.996 +0500,207,0.99
659,303,2017-01-28 20:56:19.996 +0500,207,0.99
826,489,2017-01-29 22:24:41.996 +0500,207,6.99
896,619,2017-01-30 09:32:18.996 +0500,207,3.99
1144,535,2017-01-31 20:32:36.996 +0500,207,3.99
100,571,2017-01-25 17:18:54.996 +0500,208,4.99
76,663,2017-01-25 11:59:03.996 +0500,1,2.99
573,875,2017-01-28 11:03:49.996 +0500,1,0.99
320,243,2017-01-27 00:37:50.996 +0500,2,4.99
435,732,2017-01-27 17:45:35.996 +0500,3,1.99
830,759,2017-01-29 23:12:21.996 +0500,3,2.99
731,896,2017-01-29 07:53:42.996 +0500,5,0.99
1085,68,2017-01-31 11:44:09.996 +0500,5,6.99
1142,870,2017-01-31 20:15:04.996 +0500,5,1.99
57,858,2017-01-25 09:11:58.996 +0500,6,4.99
577,83,2017-01-28 11:37:40.996 +0500,6,2.99
916,285,2017-01-30 11:53:27.996 +0500,6,0.99
46,730,2017-01-25 06:32:34.996 +0500,7,5.99
117,931,2017-01-25 19:59:12.996 +0500,7,0.99
748,615,2017-01-29 09:55:26.996 +0500,7,2.99
975,683,2017-01-30 21:35:41.996 +0500,7,4.99
1063,545,2017-01-31 09:12:55.996 +0500,7,5.99
866,628,2017-01-30 04:12:20.996 +0500,8,6.99
350,604,2017-01-27 05:29:54.996 +0500,9,4.99
877,196,2017-01-30 06:17:25.996 +0500,9,0.99
1075,493,2017-01-31 10:42:00.996 +0500,9,4.99
1140,816,2017-01-31 20:04:56.996 +0500,10,4.99
987,86,2017-01-30 23:27:38.996 +0500,11,6.99
988,301,2017-01-30 23:36:29.996 +0500,12,4.99
1084,1000,2017-01-31 11:38:43.996 +0500,12,4.99
151,646,2017-01-26 01:05:54.996 +0500,14,0.99
346,941,2017-01-27 05:03:07.996 +0500,14,9.99
525,395,2017-01-28 04:53:59.996 +0500,14,5.99
671,230,2017-01-28 22:32:56.996 +0500,14,2.99
815,822,2017-01-29 20:52:54.996 +0500,14,0.99
335,309,2017-01-27 03:35:36.996 +0500,16,3.99
593,393,2017-01-28 14:01:49.996 +0500,16,2.99
887,598,2017-01-30 07:38:26.996 +0500,16,0.99
1017,274,2017-01-31 03:22:02.996 +0500,16,2.99
287,792,2017-01-26 20:13:20.996 +0500,17,2.99
580,770,2017-01-28 11:48:19.996 +0500,17,2.99
884,889,2017-01-30 07:09:58.996 +0500,17,4.99
50,432,2017-01-25 07:13:19.996 +0500,18,2.99
116,973,2017-01-25 19:56:17.996 +0500,18,4.99
692,174,2017-01-29 02:00:36.996 +0500,18,4.99
18,741,2017-01-25 01:39:13.996 +0500,19,0.99
110,893,2017-01-25 19:12:15.996 +0500,19,9.99
179,563,2017-01-26 04:54:32.996 +0500,19,6.99
337,164,2017-01-27 03:50:56.996 +0500,19,2.99
591,83,2017-01-28 13:39:30.996 +0500,19,2.99
696,450,2017-01-29 02:27:36.996 +0500,19,2.99
202,147,2017-01-26 07:56:02.996 +0500,20,2.99
497,578,2017-01-28 01:23:05.996 +0500,20,6.99
546,109,2017-01-28 07:44:51.996 +0500,20,1.99
260,96,2017-01-26 16:10:46.996 +0500,21,3.99
463,181,2017-01-27 20:40:13.996 +0500,21,3.99
570,249,2017-01-28 10:43:30.996 +0500,21,0.99
370,735,2017-01-27 08:18:09.996 +0500,22,4.99
556,394,2017-01-28 09:00:02.996 +0500,22,4.99
820,567,2017-01-29 21:35:48.996 +0500,22,8.99
129,902,2017-01-25 21:48:29.996 +0500,23,8.99
654,502,2017-01-28 20:43:56.996 +0500,23,2.99
1090,732,2017-01-31 12:32:10.996 +0500,23,0.99
1007,698,2017-01-31 01:30:54.996 +0500,24,6.99
1077,433,2017-01-31 10:51:20.996 +0500,24,2.99
90,654,2017-01-25 14:59:51.996 +0500,25,7.99
1033,3,2017-01-31 05:18:33.996 +0500,25,2.99
796,592,2017-01-29 17:28:10.996 +0500,26,2.99
1105,373,2017-01-31 15:02:22.996 +0500,26,2.99
787,855,2017-01-29 16:31:29.996 +0500,27,2.99
388,96,2017-01-27 11:05:53.996 +0500,28,2.99
868,788,2017-01-30 04:48:21.996 +0500,28,2.99
194,295,2017-01-26 07:20:59.996 +0500,29,1.99
483,330,2017-01-27 23:28:51.996 +0500,32,4.99
803,350,2017-01-29 18:20:56.996 +0500,32,4.99
1067,510,2017-01-31 09:40:39.996 +0500,32,4.99
165,600,2017-01-26 02:57:02.996 +0500,33,2.99
47,478,2017-01-25 06:33:46.996 +0500,35,3.99
424,618,2017-01-27 16:02:27.996 +0500,35,6.99
349,641,2017-01-27 05:21:37.996 +0500,36,0.99
716,17,2017-01-29 05:03:55.996 +0500,36,0.99
25,863,2017-01-25 03:49:46.996 +0500,37,0.99
923,410,2017-01-30 12:27:16.996 +0500,37,2.99
128,941,2017-01-25 21:48:19.996 +0500,40,4.99
635,360,2017-01-28 18:15:23.996 +0500,42,5.99
123,390,2017-01-25 20:55:08.996 +0500,43,4.99
652,267,2017-01-28 20:37:13.996 +0500,43,4.99
29,132,2017-01-25 04:15:38.996 +0500,44,0.99
99,117,2017-01-25 17:18:46.996 +0500,44,4.99
407,240,2017-01-27 14:26:04.996 +0500,44,2.99
721,247,2017-01-29 05:57:13.996 +0500,44,0.99
904,539,2017-01-30 10:48:08.996 +0500,44,2.99
277,308,2017-01-26 18:00:37.996 +0500,45,2.99
401,471,2017-01-27 13:26:21.996 +0500,46,2.99
432,248,2017-01-27 17:08:55.996 +0500,46,4.99
938,331,2017-01-30 15:15:57.996 +0500,46,2.99
175,947,2017-01-26 04:14:52.996 +0500,47,3.99
207,21,2017-01-26 08:33:04.996 +0500,47,4.99
300,56,2017-01-26 21:25:26.996 +0500,47,6.99
72,489,2017-01-25 11:20:39.996 +0500,48,0.99
297,349,2017-01-26 21:17:14.996 +0500,48,2.99
390,823,2017-01-27 11:30:52.996 +0500,48,4.99
96,748,2017-01-25 17:00:45.996 +0500,49,1.99
239,26,2017-01-26 12:58:52.996 +0500,49,3.99
846,208,2017-01-30 01:46:11.996 +0500,49,2.99
1010,879,2017-01-31 02:25:58.996 +0500,49,4.99
763,439,2017-01-29 12:00:41.996 +0500,50,4.99
794,434,2017-01-29 17:12:37.996 +0500,50,4.99
905,953,2017-01-30 10:53:26.996 +0500,50,4.99
1029,451,2017-01-31 04:20:28.996 +0500,50,4.99
1136,864,2017-01-31 19:48:02.996 +0500,50,4.99
119,300,2017-01-25 20:05:28.996 +0500,51,4.99
661,486,2017-01-28 21:29:51.996 +0500,51,4.99
1028,979,2017-01-31 04:16:31.996 +0500,51,4.99
874,79,2017-01-30 06:04:47.996 +0500,52,0.99
88,480,2017-01-25 14:42:20.996 +0500,53,3.99
378,484,2017-01-27 09:51:48.996 +0500,53,2.99
751,595,2017-01-29 10:24:09.996 +0500,53,0.99
783,668,2017-01-29 15:09:44.996 +0500,53,5.99
856,865,2017-01-30 02:29:47.996 +0500,53,9.99
1107,756,2017-01-31 15:32:31.996 +0500,53,2.99
198,388,2017-01-26 07:32:15.996 +0500,54,4.99
441,346,2017-01-27 18:39:31.996 +0500,54,4.99
545,242,2017-01-28 07:38:46.996 +0500,54,3.99
555,961,2017-01-28 08:59:40.996 +0500,55,4.99
1027,596,2017-01-31 04:14:45.996 +0500,55,9.99
1048,617,2017-01-31 07:18:19.996 +0500,55,0.99
130,869,2017-01-25 21:50:22.996 +0500,56,3.99
341,906,2017-01-27 04:30:08.996 +0500,56,5.99
496,388,2017-01-28 01:12:07.996 +0500,56,2.99
569,989,2017-01-28 10:41:07.996 +0500,56,6.99
152,575,2017-01-26 01:09:36.996 +0500,57,9.99
943,817,2017-01-30 15:48:45.996 +0500,57,4.99
230,242,2017-01-26 12:00:16.996 +0500,58,0.99
276,271,2017-01-26 17:44:33.996 +0500,58,7.99
761,509,2017-01-29 11:37:27.996 +0500,58,0.99
212,167,2017-01-26 09:03:07.996 +0500,59,4.99
951,305,2017-01-30 16:39:01.996 +0500,59,2.99
1154,599,2017-01-31 22:10:35.996 +0500,59,5.99
318,561,2017-01-27 00:06:05.996 +0500,60,4.99
706,493,2017-01-29 03:34:15.996 +0500,60,1.99
934,786,2017-01-30 13:53:12.996 +0500,60,2.99
1157,317,2017-01-31 23:16:11.996 +0500,61,0.99
885,140,2017-01-30 07:22:54.996 +0500,62,0.99
947,979,2017-01-30 16:05:23.996 +0500,62,4.99
494,403,2017-01-28 01:07:57.996 +0500,64,4.99
587,309,2017-01-28 12:33:59.996 +0500,64,0.99
1001,328,2017-01-31 01:14:57.996 +0500,64,2.99
295,878,2017-01-26 21:01:46.996 +0500,65,4.99
657,186,2017-01-28 20:51:35.996 +0500,65,0.99
933,804,2017-01-30 13:37:11.996 +0500,66,4.99
331,408,2017-01-27 02:50:52.996 +0500,67,9.99
767,150,2017-01-29 12:48:45.996 +0500,67,2.99
584,398,2017-01-28 12:17:26.996 +0500,69,4.99
765,114,2017-01-29 12:07:00.996 +0500,69,1.99
1044,563,2017-01-31 06:53:10.996 +0500,70,4.99
199,462,2017-01-26 07:40:24.996 +0500,71,2.99
272,216,2017-01-26 16:55:37.996 +0500,71,9.99
785,8,2017-01-29 15:37:07.996 +0500,72,4.99
845,436,2017-01-30 01:45:51.996 +0500,72,4.99
1047,301,2017-01-31 07:14:23.996 +0500,72,0.99
70,468,2017-01-25 10:43:49.996 +0500,73,2.99
1133,929,2017-01-31 19:40:47.996 +0500,73,4.99
1121,369,2017-01-31 17:06:02.996 +0500,74,6.99
180,603,2017-01-26 05:14:49.996 +0500,75,4.99
268,374,2017-01-26 16:47:34.996 +0500,75,0.99
574,849,2017-01-28 11:12:54.996 +0500,76,1.99
926,942,2017-01-30 12:44:20.996 +0500,76,0.99
319,664,2017-01-27 00:20:39.996 +0500,77,2.99
419,552,2017-01-27 15:43:37.996 +0500,77,1.99
561,206,2017-01-28 09:22:32.996 +0500,77,2.99
586,200,2017-01-28 12:31:26.996 +0500,77,0.99
760,715,2017-01-29 11:35:51.996 +0500,77,5.99
840,881,2017-01-30 00:57:07.996 +0500,79,4.99
859,665,2017-01-30 03:04:46.996 +0500,79,2.99
928,55,2017-01-30 12:55:40.996 +0500,79,2.99
289,534,2017-01-26 20:29:35.996 +0500,81,0.99
145,852,2017-01-26 00:27:29.996 +0500,82,2.99
288,775,2017-01-26 20:16:15.996 +0500,82,8.99
222,602,2017-01-26 10:43:04.996 +0500,83,0.99
950,109,2017-01-30 16:34:34.996 +0500,83,0.99
989,958,2017-01-30 23:40:17.996 +0500,83,2.99
408,314,2017-01-27 14:26:05.996 +0500,84,0.99
739,263,2017-01-29 08:56:44.996 +0500,84,6.99
834,791,2017-01-29 23:52:56.996 +0500,84,4.99
690,580,2017-01-29 01:23:19.996 +0500,85,9.99
908,968,2017-01-30 11:07:03.996 +0500,85,4.99
66,257,2017-01-25 10:03:38.996 +0500,86,1.99
451,45,2017-01-27 19:56:20.996 +0500,87,4.99
674,254,2017-01-28 22:40:01.996 +0500,87,2.99
36,288,2017-01-25 05:04:52.996 +0500,88,2.99
141,176,2017-01-26 00:03:19.996 +0500,89,2.99
588,19,2017-01-28 12:37:03.996 +0500,89,0.99
740,131,2017-01-29 08:59:02.996 +0500,89,5.99
216,306,2017-01-26 09:46:09.996 +0500,91,5.99
271,521,2017-01-26 16:50:27.996 +0500,92,5.99
456,370,2017-01-27 20:18:32.996 +0500,92,4.99
113,649,2017-01-25 19:36:06.996 +0500,93,2.99
420,135,2017-01-27 15:48:04.996 +0500,93,6.99
1025,353,2017-01-31 04:10:03.996 +0500,93,4.99
127,440,2017-01-25 21:39:06.996 +0500,94,2.99
629,334,2017-01-28 17:47:41.996 +0500,94,4.99
490,771,2017-01-28 00:38:22.996 +0500,95,4.99
214,319,2017-01-26 09:17:15.996 +0500,98,3.99
867,744,2017-01-30 04:23:09.996 +0500,99,0.99
71,525,2017-01-25 10:55:05.996 +0500,100,0.99
468,583,2017-01-27 21:41:36.996 +0500,101,9.99
247,892,2017-01-26 14:29:31.996 +0500,102,4.99
358,418,2017-01-27 07:12:25.996 +0500,102,0.99
562,744,2017-01-28 09:29:47.996 +0500,102,1.99
240,749,2017-01-26 13:08:49.996 +0500,103,7.99
658,708,2017-01-28 20:51:49.996 +0500,103,9.99
163,501,2017-01-26 02:54:49.996 +0500,104,10.99
808,418,2017-01-29 19:36:46.996 +0500,104,3.99
327,588,2017-01-27 01:47:23.996 +0500,105,8.99
473,174,2017-01-27 22:05:00.996 +0500,105,7.99
485,522,2017-01-28 00:09:18.996 +0500,105,2.99
779,117,2017-01-29 14:45:43.996 +0500,105,6.99
552,5,2017-01-28 08:22:04.996 +0500,106,3.99
1156,101,2017-01-31 23:06:00.996 +0500,106,0.99
170,806,2017-01-26 03:39:38.996 +0500,107,5.99
1026,137,2017-01-31 04:13:52.996 +0500,107,5.99
105,173,2017-01-25 18:22:38.996 +0500,108,4.99
1055,358,2017-01-31 08:15:44.996 +0500,108,0.99
203,740,2017-01-26 07:56:23.996 +0500,109,5.99
386,285,2017-01-27 10:54:57.996 +0500,109,0.99
622,514,2017-01-28 16:26:48.996 +0500,109,3.99
698,309,2017-01-29 02:39:18.996 +0500,109,0.99
1061,215,2017-01-31 08:56:24.996 +0500,109,7.99
1106,911,2017-01-31 15:05:18.996 +0500,109,4.99
1115,463,2017-01-31 16:35:35.996 +0500,109,2.99
515,739,2017-01-28 03:38:36.996 +0500,110,7.99
538,489,2017-01-28 06:49:31.996 +0500,110,1.99
505,15,2017-01-28 02:35:03.996 +0500,111,2.99
396,228,2017-01-27 12:15:30.996 +0500,112,0.99
701,82,2017-01-29 02:54:53.996 +0500,112,2.99
510,945,2017-01-28 03:20:40.996 +0500,113,0.99
776,945,2017-01-29 14:04:01.996 +0500,113,0.99
205,68,2017-01-26 08:28:03.996 +0500,114,4.99
255,719,2017-01-26 15:20:41.996 +0500,114,4.99
889,286,2017-01-30 07:43:19.996 +0500,114,2.99
915,406,2017-01-30 11:48:53.996 +0500,115,0.99
983,12,2017-01-30 22:44:17.996 +0500,115,0.99
1102,445,2017-01-31 14:48:55.996 +0500,115,2.99
1058,8,2017-01-31 08:32:43.996 +0500,116,4.99
700,111,2017-01-29 02:47:20.996 +0500,117,0.99
1114,496,2017-01-31 16:28:59.996 +0500,117,0.99
351,739,2017-01-27 06:07:29.996 +0500,118,5.99
67,54,2017-01-25 10:09:27.996 +0500,119,0.99
235,773,2017-01-26 12:19:35.996 +0500,119,5.99
540,730,2017-01-28 07:08:51.996 +0500,119,6.99
68,878,2017-01-25 10:15:57.996 +0500,120,7.99
532,613,2017-01-28 06:05:24.996 +0500,120,0.99
217,961,2017-01-26 09:52:52.996 +0500,121,4.99
853,807,2017-01-30 02:11:57.996 +0500,122,0.99
1135,685,2017-01-31 19:43:37.996 +0500,122,4.99
992,782,2017-01-31 00:16:22.996 +0500,123,2.99
775,266,2017-01-29 13:51:52.996 +0500,124,0.99
1039,543,2017-01-31 06:00:55.996 +0500,124,4.99
1057,111,2017-01-31 08:26:32.996 +0500,124,3.99
1130,698,2017-01-31 18:42:23.996 +0500,124,5.99
185,571,2017-01-26 05:58:29.996 +0500,125,3.99
9,565,2017-01-25 00:29:06.996 +0500,126,4.99
752,375,2017-01-29 10:42:41.996 +0500,126,4.99
1054,346,2017-01-31 08:01:51.996 +0500,126,4.99
452,656,2017-01-27 19:58:59.996 +0500,127,0.99
708,688,2017-01-29 03:52:13.996 +0500,127,0.99
888,86,2017-01-30 07:41:40.996 +0500,128,5.99
1131,582,2017-01-31 19:12:45.996 +0500,128,2.99
1,80,2017-01-24 23:21:56.996 +0500,130,2.99
746,930,2017-01-29 09:53:36.996 +0500,130,2.99
55,252,2017-01-25 08:54:39.996 +0500,131,2.99
83,103,2017-01-25 12:58:41.996 +0500,131,4.99
944,31,2017-01-30 15:54:50.996 +0500,131,7.99
275,374,2017-01-26 17:38:19.996 +0500,133,6.99
447,850,2017-01-27 19:25:28.996 +0500,133,2.99
366,79,2017-01-27 08:02:20.996 +0500,134,3.99
798,245,2017-01-29 17:52:09.996 +0500,134,0.99
814,345,2017-01-29 20:44:38.996 +0500,134,6.99
1124,995,2017-01-31 17:18:00.996 +0500,134,4.99
78,887,2017-01-25 12:03:44.996 +0500,135,5.99
753,228,2017-01-29 10:45:08.996 +0500,135,3.99
1150,356,2017-01-31 21:48:35.996 +0500,136,2.99
925,704,2017-01-30 12:42:18.996 +0500,137,2.99
523,415,2017-01-28 04:21:52.996 +0500,138,2.99
1020,746,2017-01-31 03:34:34.996 +0500,138,0.99
930,621,2017-01-30 13:13:23.996 +0500,141,2.99
11,971,2017-01-25 00:37:28.996 +0500,142,8.99
148,924,2017-01-26 00:53:49.996 +0500,142,0.99
575,973,2017-01-28 11:24:35.996 +0500,142,9.99
221,783,2017-01-26 10:42:35.996 +0500,143,2.99
312,437,2017-01-26 23:20:45.996 +0500,143,2.99
323,514,2017-01-27 01:17:53.996 +0500,144,2.99
345,305,2017-01-27 05:00:51.996 +0500,144,2.99
500,982,2017-01-28 01:33:51.996 +0500,145,0.99
762,805,2017-01-29 11:44:17.996 +0500,146,7.99
1073,115,2017-01-31 10:23:30.996 +0500,146,4.99
362,504,2017-01-27 07:38:51.996 +0500,147,0.99
509,748,2017-01-28 03:19:38.996 +0500,147,0.99
682,694,2017-01-29 00:21:44.996 +0500,148,4.99
764,239,2017-01-29 12:06:01.996 +0500,149,4.99
422,254,2017-01-27 16:00:21.996 +0500,150,3.99
609,646,2017-01-28 15:32:28.996 +0500,150,2.99
995,4,2017-01-31 00:34:28.996 +0500,150,3.99
164,239,2017-01-26 02:55:15.996 +0500,151,4.99
418,673,2017-01-27 15:41:43.996 +0500,151,5.99
359,255,2017-01-27 07:16:59.996 +0500,152,4.99
745,127,2017-01-29 09:51:23.996 +0500,152,4.99
469,975,2017-01-27 21:42:52.996 +0500,154,5.99
865,698,2017-01-30 04:08:10.996 +0500,154,7.99
978,90,2017-01-30 21:59:18.996 +0500,154,5.99
568,483,2017-01-28 10:26:02.996 +0500,155,2.99
899,244,2017-01-30 09:57:56.996 +0500,156,6.99
1052,466,2017-01-31 07:35:29.996 +0500,156,4.99
352,953,2017-01-27 06:16:45.996 +0500,157,0.99
642,28,2017-01-28 19:17:38.996 +0500,157,4.99
245,668,2017-01-26 14:15:25.996 +0500,158,4.99
293,397,2017-01-26 20:55:28.996 +0500,158,5.99
475,554,2017-01-27 22:44:52.996 +0500,159,2.99
549,395,2017-01-28 08:04:03.996 +0500,159,1.99
598,130,2017-01-28 14:33:16.996 +0500,159,0.99
832,303,2017-01-29 23:19:46.996 +0500,159,3.99
